Review,clean_text
"Just the best recent horror movie I've watched, since it's hard to release good horror movie nowadays. This one is scary, has a nice soundtrack (was awesome in the theater), nice effects, sounds, and can surprise you.If you want it to be even better, watch it on the dark, it will surely be scarier, since the movie uses a lot of dark scenes on it, and don't forget to turn the volume up, if you can watch with headphones will be even better, since there's some whispers sometimes.About the history, the leading character goes through a journey and we get engaged on it, hoping she figures something out while it would help us understand as well.",best recent horror movie watched since hard release good horror movie nowadays one scary nice soundtrack awesome theater nice effect sound surprise want even better watch dark surely scarier since movie us lot dark scene forget turn volume watch headphone even better since whisper sometimes history leading character go journey get engaged hoping figure something would help u understand well
"Smile had a very interesting and innovative marketing campaign prior to the launch of the film, but that's where the innovation stopped. The rest of the movie was very paint by the numbers psychological thriller with a sinister force controlling people and turning them insane. The CGI used in the movie wasn't particularly good or believable and took away some of the horror or scare factor for me.Most of the movie was very generic and serviceable , the one interesting part that engaged me was how to solve the problem and end the cycle of horror but by the end the trope of ""you are powerless against evil"" popped up again and it kinda made the last 30 minutes of the film feel rather pointless, a trope that i'm hoping we'll see less and less of since it's getting tired.",smile interesting innovative marketing campaign prior launch film innovation stopped rest movie paint number psychological thriller sinister force controlling people turning insane cgi used movie particularly good believable took away horror scare factor movie generic serviceable one interesting part engaged solve problem end cycle horror end trope powerless evil popped kinda made last minute film feel rather pointless trope hoping see le le since getting tired
"I read the reviews 1st & saw the word ""generic"" many times. But I gave it a chance & I don't see a generic film here.It is a descent into madness. Or is it? What will happen next? Will anyone help her? Will it have a good ending?It's the uncertainty, it just draws you in. A bit like a mystery movie & a horror in one package.The acting, production & story is top class. There may be the odd similarity to other horrors, but these are very few. Too few to be generic. The story is unique. And you don't know what's coming next. I didn't expect the ending. And I doubt most people will.Good !!",read review st saw word generic many time gave chance see generic film descent madness happen next anyone help good ending uncertainty draw bit like mystery movie horror one package acting production story top class may odd similarity horror generic story unique know coming next expect ending doubt people good
"With it coming up to Halloween, and having seen the adverts/ previews many times, I was quite looking forward to this film.This film has been made before but in the form of 'It follows'. The difference being I enjoyed 'It follows' and maybe just the thought of watching something similar was enough to make this film seem worse than it actually was. I don't know and maybe never will as I won't be rushing to watch it again.What I do know is that if you want to be shocked or horrified, you have to have missed the adverts for the film. They literally put all of the 'seat jumping' bits in the adverts so there was so little left to shock me. Combine this with the storyline that resembled 'It follows' so much, it was like I had seen it before. So you get to the end of the film hoping they may have satisfactorily rounded it off. But no. Maybe a bit of where, but no real how and why.",coming halloween seen advert preview many time quite looking forward film film made form follows difference enjoyed follows maybe thought watching something similar enough make film seem worse actually know maybe never rushing watch know want shocked horrified missed advert film literally put seat jumping bit advert little left shock combine storyline resembled follows much like seen get end film hoping may satisfactorily rounded maybe bit real
"For all those who are still undecided and want to check out other ratings. This is a truly great horror movie. Since even the best horror movie will not get over a 7 on imdb.This movie shows how simplicity can be so complex. There is much more to this movie as the obvious scare scenes in the movie. Many people i guess dont even get the full scope of that movie and the many subtle details that go into it.Without giving any spoilers it is a movie that should be watched in the cinema if you have the chance or at least in a home cinema environment with some amazing sound.People who appreciate supernatural, psychological or subtle horror will appreciate what parker finn created here.Lets hope that this wasnt the last fantastic horror movie we will see from him.10 out of 10 because i cant think of anything that should be changed. Which is really really rare.",still undecided want check rating truly great horror movie since even best horror movie get imdb movie show simplicity complex much movie obvious scare scene movie many people guess dont even get full scope movie many subtle detail go without giving spoiler movie watched cinema chance least home cinema environment amazing sound people appreciate supernatural psychological subtle horror appreciate parker finn created let hope wasnt last fantastic horror movie see cant think anything changed really really rare
"First let me say I loved the marketing strategy of paying actors to sit behind home plate at MLB games and smile maniacally. Brilliant move. Smile hits the ground running, setting the tone within the first 15 minutes. Avid horror fans will draw two comparisons to two other great horror films which I will not mention for sake of spoiling the plot. Worth mentioning I loved the two original premises this borrowed from and felt this was an original ""borrowing"" if you will. Smile was thoroughly creepy in both premise, cinematography and well placed jump scares. The acting was great all around with the exception of the main actress's fiancÃ©. Not sure if that was on purpose or not but his character was not well written and easy to dislike. The ending was somewhat predictable and yet I loved it. This was the first horror movie to genuinely scare me since Sinister back in 2012. I had nightmares the first night after viewing. Smile makes the horror genre proud, everyone should go see it.",first let say loved marketing strategy paying actor sit behind home plate mlb game smile maniacally brilliant move smile hit ground running setting tone within first minute avid horror fan draw two comparison two great horror film mention sake spoiling plot worth mentioning loved two original premise borrowed felt original borrowing smile thoroughly creepy premise cinematography well placed jump scare acting great around exception main actress fianc sure purpose character well written easy dislike ending somewhat predictable yet loved first horror movie genuinely scare since sinister back nightmare first night viewing smile make horror genre proud everyone go see
"From its haunting visuals to its spine-tingling soundtrack, ""SMILE"" delivers a truly unsettling experience that will leave audiences on the edge of their seats.The heroine battles her own inner demons while confronting the malevolent force that torments her.Supporting character provide both moral support and skepticism, adding layers of tension and uncertainty to the narrative. The performances of the supporting cast are commendable, effectively enhancing the overall sense of fear and unease.One of the most impressive aspects of the film is the use of plenty of drone shots and long wide angle shots that heighten the tension and amplify the psychological impact of the story.The film's sound design plays a crucial role in intensifying the horror. From the haunting whispers that echo through empty corridors to the jarring sound effects that accompany each terrifying encounter, the auditory experience of ""SMILE"" is unsettling to the core. The score, composed by a master of suspense, expertly builds suspense and unease, enhancing the overall sense of dread throughout the film.""SMILE"" jumps into themes of trauma, mental health, and the power of the subconscious mind. Through its chilling narrative, the film explores the devastating effects that unresolved trauma can have on an individual's psyche. The symbolism of the smiling man represents the inner demons and fears that lurk within us all, and the film serves as a cautionary tale about the importance of facing one's past.""SMILE"" is a must-watch horror film for fans of psychological thrillers that takes you on a haunting journey into the darkest corners of the human mind...",haunting visuals spine tingling soundtrack smile delivers truly unsettling experience leave audience edge seat heroine battle inner demon confronting malevolent force torment supporting character provide moral support skepticism adding layer tension uncertainty narrative performance supporting cast commendable effectively enhancing overall sense fear unease one impressive aspect film use plenty drone shot long wide angle shot heighten tension amplify psychological impact story film sound design play crucial role intensifying horror haunting whisper echo empty corridor jarring sound effect accompany terrifying encounter auditory experience smile unsettling core score composed master suspense expertly build suspense unease enhancing overall sense dread throughout film smile jump theme trauma mental health power subconscious mind chilling narrative film explores devastating effect unresolved trauma individual psyche symbolism smiling man represents inner demon fear lurk within u film serf cautionary tale importance facing one past smile must watch horror film fan psychological thriller take haunting journey darkest corner human mind
"A familiar story told in a very boring way which is camouflaged by constant unnecessary jump scares and other tricks in the book of a filmmaker who has nothing to say.The main character is portrayed in a manner that borders on comedy almost slapstick. She is constantly on the verge of a nervous breakdown. Screaming, crying, jumping around like a lunatic, breaking things just from the beginning. It makes any form of progression impossible so there's never any real suspense or tension just senseless technical scares. The performance is really hard to endure and the rest of the cast doesn't help much either.Even if you think you have to watch every horror movie out there (like me unfortunately), do yourself a favor and skip this one. There's nothing to gain from this.",familiar story told boring way camouflaged constant unnecessary jump scare trick book filmmaker nothing say main character portrayed manner border comedy almost slapstick constantly verge nervous breakdown screaming cry jumping around like lunatic breaking thing beginning make form progression impossible never real suspense tension senseless technical scare performance really hard endure rest cast help much either even think watch every horror movie like unfortunately favor skip one nothing gain
"Very boring and just a remake of ""Unsane"", but at least it had a little supernatural in it. Save your money and don't support this garbage, only pay for movies that actually look good.Very boring and just a remake of ""Unsane"", but at least it had a little supernatural in it. Save your money and don't support this garbage, only pay for movies that actually look good.Very boring and just a remake of ""Unsane"", but at least it had a little supernatural in it. Save your money and don't support this garbage, only pay for movies that actually look good.Very boring and just a remake of ""Unsane"", but at least it had a little supernatural in it. Save your money and don't support this garbage, only pay for movies that actually look good.",boring remake unsane least little supernatural save money support garbage pay movie actually look good boring remake unsane least little supernatural save money support garbage pay movie actually look good boring remake unsane least little supernatural save money support garbage pay movie actually look good boring remake unsane least little supernatural save money support garbage pay movie actually look good
"After seeing this I must say I had my doubts as the film started as I have been let down by all the horror films I have seen this year.But as the movie progressed I am now saying that this has to be the best horror film of this year, of course this film had flaws, it wasn't perfect in any way.The movie had an almost two hour runtime at that didn't matter as the movie moved at a fast pace, not once was I bored of the movie.Now the only flaw in the film was when near the end we see the demon in the mum, this took a lot of pace and tension from the film and how she was got rid of, this as well was poor.Overall though the movie was good and well worth a watch.",seeing must say doubt film started let horror film seen year movie progressed saying best horror film year course film flaw perfect way movie almost two hour runtime matter movie moved fast pace bored movie flaw film near end see demon mum took lot pace tension film got rid well poor overall though movie good well worth watch
"Had the right amount of jump scares (some films have way too many). Loved the premise, especially how the curse uses trauma as it's catalyst. The acting from all the actors were great, particularly the leading lady. She depicted a breakdown perfectly, showing all the signs of someone having a traumatic episode.While I would love a sequel where we could see someone finally breaking the curse (maybe the nice policeman), I'm quite content knowing there's nothing to be done about this spirit. I guess we have to accept that the cycle will continue forever. Wish we could have seen the aftermath of her family finding out about her 'suicide' though, but it did end on quite a a satisfying shot.",right amount jump scare film way many loved premise especially curse us trauma catalyst acting actor great particularly leading lady depicted breakdown perfectly showing sign someone traumatic episode would love sequel could see someone finally breaking curse maybe nice policeman quite content knowing nothing done spirit guess accept cycle continue forever wish could seen aftermath family finding suicide though end quite satisfying shot
"When I first heard the premise I thoughout it would be a sequel to Truth Or Dare movie or something. Then when it came out I saw some lofty reviews, so I decided to check it out.First up, I'm not the biggest horror movie fan, since most just use loud noises to jumpscare you, instead of actually being creepy and scary. This movie (un)fortunately is both. The start and later the build up is really scary, intense and intriguing and I found myself looking for smiling people in the back- and foreground. That's when movies are the most creepy you know. When you're seeing things in the background and you wonder whether you're looking at the 'monster' or not. This movie has those moments which I really enjoying. But this movie also has jumpscares, lots of them. While some were actually pretty good and creative, there were also a lot unnecessary ones which just bring the movie down in my opinion.",first heard premise thoughout would sequel truth dare movie something came saw lofty review decided check first biggest horror movie fan since use loud noise jumpscare instead actually creepy scary movie un fortunately start later build really scary intense intriguing found looking smiling people back foreground movie creepy know seeing thing background wonder whether looking monster movie moment really enjoying movie also jumpscares lot actually pretty good creative also lot unnecessary one bring movie opinion
"""It Follows"" is one of my favorite horror movies of all time. The premise of a threat always moving toward you and the exploration of the protagonist convincing people that the situation is very real and very dangerous felt fresh at the time. Smile takes this exact premise but focuses more on the social dynamic of trying to convince people our protagonist isn't crazy.Smile suffers from being one of the most formularic horrors I have seen in the last few years. It was to the point that you could predict which seen would certainly have a jump scare and when. Also of note, the jump scares were often cheap and there for the sake of the jump scare. The movie is carried by it's interesting yet copied premise, its stellar cinematography and sound design, and a great performance by Ms. Bacon. This is one to catch when it comes to a streaming platform and skip the theatre.",follows one favorite horror movie time premise threat always moving toward exploration protagonist convincing people situation real dangerous felt fresh time smile take exact premise focus social dynamic trying convince people protagonist crazy smile suffers one formularic horror seen last year point could predict seen would certainly jump scare also note jump scare often cheap sake jump scare movie carried interesting yet copied premise stellar cinematography sound design great performance m bacon one catch come streaming platform skip theatre
"The movie is good and keeps your attention throughout. It is super scary! However, I hate that this is one of those movies where the entire story is about explaining what happened to the person that died in the beginning of the movie. Once you understand the movie and what happened to the first death, the movie is over and no solution was provided at all. I hate when this happens since you have to wait for part 2 for solution. I hope part 2 provides a solution. Overall, it is a great horror movie!! If watching at home, I suggest watching it at night, no lights, and in a big screen for an amazing experience.",movie good keep attention throughout super scary however hate one movie entire story explaining happened person died beginning movie understand movie happened first death movie solution provided hate happens since wait part solution hope part provides solution overall great horror movie watching home suggest watching night light big screen amazing experience
"Unfortunately every other scene had already been shown in the trailers and the ""twists"" were seen a mile off, too predictable. As for the sound design? I'm not sure what to say other than I've heard them in other films and it's just not that great. Lots of plot holes in the film and the only reason I've given it two stars instead of one is it felt more like a comedy with how it made me and other people in the screening laugh at it during peak ""horror"" moments. So would I recommend it? If you want to laugh or fall asleep, sure otherwise no I wouldn't. There's plenty of other movies that provide better entertainment, watch Mr Peele's productions if you want a good horror.",unfortunately every scene already shown trailer twist seen mile predictable sound design sure say heard film great lot plot hole film reason given two star instead one felt like comedy made people screening laugh peak horror moment would recommend want laugh fall asleep sure otherwise plenty movie provide better entertainment watch mr peele production want good horror
"Completely devoid of originality. At any given scene in the movie you can tell which movie they're trying to rip off (although it's mostly copying The Ring and it Follows) so the tone of the film is completely schizophrenic with no consistent style or personality of its own.It also doesn't help that the only ""original"" scare of the movie boils down to ""hey that person suddenly has a derpy smile"" (which comes off as humorous most of the time) There's also jumpscares. LOTS of jumpscares. None of them feel impactful or shocking at all, but at least there's a lot of them.But the biggest crux of this movie is its characters. There are none. Smile's idea of ""character development"" is either giving a character a funny one-liner and cutting away immediately; or giving a character a dead relative that they feel sad about. Halfway through the movie, my family tried to name a single character trait from any of the characters. We couldn't come up with a single one. It's hard to feel scared of a movie when you don't care if any of the characters live or die.Without the marketing budget and the INSANE amount of praise this movie is getting, this would be another Truth or Dare.I promise every person reading this review will forget this movie existed after 6 months.",completely devoid originality given scene movie tell movie trying rip although mostly copying ring follows tone film completely schizophrenic consistent style personality also help original scare movie boil hey person suddenly derpy smile come humorous time also jumpscares lot jumpscares none feel impactful shocking least lot biggest crux movie character none smile idea character development either giving character funny one liner cutting away immediately giving character dead relative feel sad halfway movie family tried name single character trait character come single one hard feel scared movie care character live die without marketing budget insane amount praise movie getting would another truth dare promise every person reading review forget movie existed month
"Small Review here.Honestly the best jump scares were on the trailer, the ending was predictable and the acting was ok, just ok... The Big Baddie was the regular horror Monster, skinny and walking funny like other Monsters like in REC and Mama.I know the director is New and is probably trying to find the rythim to his own flow and How he wants to direct but there where some not alot of clichÃªs and also some cÃ¢mera bits probably influenced by other classic horror directores like Sam Raimi.A decent begining but still way behind the other New directores like Jordann Peel and Ari Aster
A movie to see with your friends in a saturday afternoon. Good but could be way better.",small review honestly best jump scare trailer ending predictable acting ok ok big baddie regular horror monster skinny walking funny like monster like rec mama know director new probably trying find rythim flow want direct alot clich also c mera bit probably influenced classic horror directores like sam raimi decent begining still way behind new directores like jordann peel ari aster movie see friend saturday afternoon good could way better
"I think the makers of this film watched It Follows and decided - hey, look, cool film, simple concept, nothing much happening but its so scary and everyone loves it. Lets do something similar but with more scary jumpy gory stuff, we sure could have an even better film with no effort at all! Lets just build a whole story on one single concept - a scary smile! That should be enough.As a result, with have this corny mess: an incoherent tale of random possession by something that, when revealed, looked like a huge tranny in underpants; masses of screaming; blood, monsters - but despite all these the film is not scary at all, just annoying. The filmmakers did not even manage to recreate the same lingering horror It Follows achieves: the scenes with with their spooky smiling people never last long enough, the characters do/ say too much - this creates a distraction and removes any potentially scary uncanny atmosphere in favour of cheap jump scares and gore.The main character, Rose, doesn't help, she is really irritating and very hard to feel sympathetic for. Which brings me on to the next point I found terrible about this film - I really don't get why Rose was shown to act like she did. I thought the whole point of these kind of stories is for the main character to be totally normal, perhaps a little fazed but still ok. They encounter some sketchy stuff no one can see, so while everyone around them questioning their sanity and judgement, us, the viewers, know what's happening all along and can see that their actions are completely reasonable. But here, all we can see is that Rose is clearly nuts. She looks nuts, she acts nuts, she is a gasping, sweaty, screaming mess. There is nothing rational about her. She constantly overreacts, and is more fragile than pregnant Rosemary - despite being a psychiatrist. It doesn't help that, probably due to bad lighting, she somehow looks 20 in once scene, and 60 in the next - this makes her look even more unhinged.I did wonder - maybe I missed something, and this was not a horror film at all, but a psychological thriller about madness? There was a crazy mum storyline, and some sort of indication that Rose killed her, maybe the monster was some sort of representation of her inner turmoil? Did Rose really kill her cat and gave it to her little nephew? But I somehow doubt this film is this deep. I did not enjoy it, I think it was a waste of time.",think maker film watched follows decided hey look cool film simple concept nothing much happening scary everyone love let something similar scary jumpy gory stuff sure could even better film effort let build whole story one single concept scary smile enough result corny mess incoherent tale random possession something revealed looked like huge tranny underpants mass screaming blood monster despite film scary annoying filmmaker even manage recreate lingering horror follows achieves scene spooky smiling people never last long enough character say much creates distraction remove potentially scary uncanny atmosphere favour cheap jump scare gore main character rose help really irritating hard feel sympathetic brings next point found terrible film really get rose shown act like thought whole point kind story main character totally normal perhaps little fazed still ok encounter sketchy stuff one see everyone around questioning sanity judgement u viewer know happening along see action completely reasonable see rose clearly nut look nut act nut gasping sweaty screaming mess nothing rational constantly overreacts fragile pregnant rosemary despite psychiatrist help probably due bad lighting somehow look scene next make look even unhinged wonder maybe missed something horror film psychological thriller madness crazy mum storyline sort indication rose killed maybe monster sort representation inner turmoil rose really kill cat gave little nephew somehow doubt film deep enjoy think waste time
It didn't have the scariest jump scares or horrific suspense but it did have an original plot.So many horror films are based on a killer killing or a demon haunting. It was enjoyable and refreshing to watch a horror movie with a plot I haven't seen in dozens of other films.Also the soundtrack and background music was pretty chilling along with the nightmare inducing smiles.I also liked how the ending played out. It wasn't what we usually see or expect in a horror film and honestly liked that it didn't give me what I wanted yet still felt like a satisfying conclusion.Great Film. Would definitely recommend.,scariest jump scare horrific suspense original plot many horror film based killer killing demon haunting enjoyable refreshing watch horror movie plot seen dozen film also soundtrack background music pretty chilling along nightmare inducing smile also liked ending played usually see expect horror film honestly liked give wanted yet still felt like satisfying conclusion great film would definitely recommend
"I must say, haven seen a lot of horror films in my life time, Smile does a really good job of merging monster, paranormal activity and mind bending twits all in one film. It does this very well without making it feel over done thanks to the simple writing that also feels somewhat original at the same time.I was pleasantly impressed and surprised to actually jump from jump scares since films like the conjuring. The film does a very good job of taking the viewer on a ride into the main characters mind and the nuances of her hallucinations. Overall a very good watch for die hard horror fans like myself. A very well deserved 7/10.",must say seen lot horror film life time smile really good job merging monster paranormal activity mind bending twit one film well without making feel done thanks simple writing also feel somewhat original time pleasantly impressed surprised actually jump jump scare since film like conjuring film good job taking viewer ride main character mind nuance hallucination overall good watch die hard horror fan like well deserved
"The movie was going super well in the beginning in my opinion, it seemed unique and it was very well acted. Then in the middle I was getting a bit disappointed by the cliches in the story, and I had felt like I had seen plenty of stories similar to this one. It's very similar to movies like the Ring, where you are cursed and are researching previous victims of the curse to try and save yourself. I was getting a bit bored, but I wanted to finish the film. I think what really saved my interest was the last few minutes of the film. I wouldn't say the ending was unique, but it defintely was portrayed well in a horrifying fashion. This film is definitely worth watching, just don't expect a masterpiece of horror cinema.",movie going super well beginning opinion seemed unique well acted middle getting bit disappointed cliche story felt like seen plenty story similar one similar movie like ring cursed researching previous victim curse try save getting bit bored wanted finish film think really saved interest last minute film say ending unique defintely portrayed well horrifying fashion film definitely worth watching expect masterpiece horror cinema
"If Blumhouse's Truth or Dare (2018) had a baby with Unsane (2018) that was raised by It Follows (2014) then as great as It Follows was it just couldn't help this mess. When the overall acting is not good that usually speaks to bad direction. When a narrative does not pay homage to the genre but merely cuts and pastes story notes haphazardly around the narrative structure (which in and of itself lacks cohesion it is lazily derivative.This may sound brutal but it needs to be said. Originality has always been rare in all genres but at the moment in this genre, it has been replaced by ultra gore and supernatural elements without regard for the fact that sometimes what is most effective is in what the director chooses not to show. Build up, shots that establish mood, a script written by a writer that knows what they want to say and a director that knows how to realize it, are all but forgotten in too many instances. Stop wasting our time.",blumhouse truth dare baby unsane raised follows great follows help mess overall acting good usually speaks bad direction narrative pay homage genre merely cut paste story note haphazardly around narrative structure lack cohesion lazily derivative may sound brutal need said originality always rare genre moment genre replaced ultra gore supernatural element without regard fact sometimes effective director chooses show build shot establish mood script written writer know want say director know realize forgotten many instance stop wasting time
"Smile tells the story of a therapist who witnesses a patient's suicide and then a ""curse"" that seemingly begins as a result.First off - this is a story you have probably seen before. It takes elements from ""Truth or Dare"", ""Drag me to Hell"", ""The Ring"" ""It follows"" ect where we have a main character fighting against time/a curse who is made to seem crazy to everyone else.That being said - this movie is extremely well done. The visuals are terrific, some of the scares in this movies are legitimately brilliant. They never got cheesy (and it really could be with this gimmick) and I was genuinely scared/creeped out at several points. It is a great movie to turn the lights out for and get into it. It felt like they made this movie for an adult audience, not a teen demographic and it really helps the movie feel real and much more scary.There is also some great character work here. We have a protagonist who is easy to root for and well written. The movie isn't filled with dumb decisions or characters who you can't wait to get killed off. It's grounded, realistic and you end up properly invested in what you are watching.So overall this is not ground breaking but it's very well done and makes a great midnight watch!",smile tell story therapist witness patient suicide curse seemingly begin result first story probably seen take element truth dare drag hell ring follows ect main character fighting time curse made seem crazy everyone else said movie extremely well done visuals terrific scare movie legitimately brilliant never got cheesy really could gimmick genuinely scared creeped several point great movie turn light get felt like made movie adult audience teen demographic really help movie feel real much scary also great character work protagonist easy root well written movie filled dumb decision character wait get killed grounded realistic end properly invested watching overall ground breaking well done make great midnight watch
"If ""The Ring"" and ""It Follows"" had a baby, this would be a ripoff of that baby. A-Train can't act his way out of a wet paper bag. If I knew he was in this movie I would have known not to watch it. Cliché after cliché. The upside down transition shots are irrelevant to the story and out of place. I would not recommend this to anyone. I wish I could get my money back for renting this trash. Would not have finished it if I hadn't paid for it. Since when do reviews require this many words in order to post. If you want to warn someone that a movie is trash you should just be able to tell them it's trash.",ring follows baby would ripoff baby train act way wet paper bag knew movie would known watch clich clich upside transition shot irrelevant story place would recommend anyone wish could get money back renting trash would finished paid since review require many word order post want warn someone movie trash able tell trash
"I have to agree with some other reviews that as a scary movie, Smile goes off the tracks after around the middle. It hadome good jump scares in the beginning, and had the makings of a potentially intriguing storyline. It could have easily been seen through the lens of a psychological thriller, but it didn't fully develop this aspect, and let it go into a kind of half psychological interpretation. Maybe this whole movie was victim to some lazy writers who were loath to giving more depth to either the horror angle, or the psychological angle, letting the whole movie slip through some half baked version of both.Sosie Bacon, the lead actress wasn't too bad. She mostly carried the whole thing. I hope she gets some better material going forward in her career.This movie was worth watching for the first half, but you might be let down at the end.",agree review scary movie smile go track around middle hadome good jump scare beginning making potentially intriguing storyline could easily seen lens psychological thriller fully develop aspect let go kind half psychological interpretation maybe whole movie victim lazy writer loath giving depth either horror angle psychological angle letting whole movie slip half baked version sosie bacon lead actress bad mostly carried whole thing hope get better material going forward career movie worth watching first half might let end
"Wow. This movie is the ultimate of the ring-ish ""curse"" movies mainly because of its brilliant lead performance and a deep focus dedication to keeping things dark. There's no jokes in this horror movie and no one gets out unblemished. People keep talking about the jump scares but the darker themes and unforgettable imagery are what really make this memorable and the music is loud and creepy. This felt very euro to me, or at least what a modern euro horror movie might be. Highly recommended new American horror that will give you serious nightmares if you let it! Of course I'm only speaking on how it worked on me personally. You might see it different.",wow movie ultimate ring ish curse movie mainly brilliant lead performance deep focus dedication keeping thing dark joke horror movie one get unblemished people keep talking jump scare darker theme unforgettable imagery really make memorable music loud creepy felt euro least modern euro horror movie might highly recommended new american horror give serious nightmare let course speaking worked personally might see different
"This is actually well done movie from the beginning till the end. Pretty good acting and cast, well told story. There's a solid intrigue that offers hope of absolution, hope of overcoming the darkness - and I don't know if that's some unwritten low of the trade or something - but in the end it still unfortunately falls victim of the genre's most cliched cliches, and fails to bring something new that would not just refresh the genre, but raise it above the averageness it so willingly dives in after all. The only reason I'm giving it 6 (and not less) is because everything else was executed almost with perfection.It's pitty it ends up meaningless just like the rest of them, in the end.",actually well done movie beginning till end pretty good acting cast well told story solid intrigue offer hope absolution hope overcoming darkness know unwritten low trade something end still unfortunately fall victim genre cliched cliche fails bring something new would refresh genre raise averageness willingly dive reason giving le everything else executed almost perfection pitty end meaningless like rest end
"What a stupid, boring movie. After the half I thought ""is there something happening the next time""? No, nothing is happening. You will never get shocked or anything else. The only shocking thing is, that so many people like this movie.What is the message of this film? What is this smiling thing that will kill people? Nobody knows, only the director.Annabelle, Conjuring, Lights Out, and every horror movie in the last 20-30 years is better. The intro of most horror movies is better than the hole movie. There are horror comedy movies that will frighten you more.Only 2 hours waste of time, nothing more.",stupid boring movie half thought something happening next time nothing happening never get shocked anything else shocking thing many people like movie message film smiling thing kill people nobody know director annabelle conjuring light every horror movie last year better intro horror movie better hole movie horror comedy movie frighten hour waste time nothing
"I attended a screening last night and I just don't understand the high scores.I feel it was made for a younger audience that believe a jump scare is what makes a horror film.The younger members of the audience who didn't look a day over 15 was reacting to every jump scare and they're MANY. It's rammed with jump scares for a bloated 2 hour run time.The last 30 minutes is hilarious
The CGI is ROTTENThe story had potential and was going well for the first 30 minutes but it's all lost in a mess cheap attempt to scare you
When tension is replaced by repeated jump scares you see coming.Positives the lead actress is really trying here and she does great.Just a shame everything around her is clunky & generic.",attended screening last night understand high score feel made younger audience believe jump scare make horror film younger member audience look day reacting every jump scare many rammed jump scare bloated hour run time last minute hilarious cgi rottenthe story potential going well first minute lost mess cheap attempt scare tension replaced repeated jump scare see coming positive lead actress really trying great shame everything around clunky generic
"I'm obsessed with horror movies. I've seen almost every single horror movie that exists and what I've learned is there are many different sub-genres that fall within the main ""Horror"" genre. Slasher, gore, thriller, ghost/possession, etc. My favorite sub-genre is possession and movies that seem as if they could actually happen. This falls under that category. It's finally a decent horror movie that gives you the creeps and has plenty of jump scares. These kind of movies are few and far between. We're lucky to get 2-3 good horror movies a year. This is one of those 2-3 good ones of 2022. It's not the Conjuring, but it's still one of the better horror movies over the last couple years. Yes, there's some things that are a little odd and overdone in the movie. In fact the whole storyline of someone smiling is quite weird, but the production of this movie was done very well. The way the camera pans across an empty room to show a person standing in the dark smiling...something about that definitely gives you the creeps!! They do good with the jump scares like the phone ringing in a tense moment and people appearing out of nowhere. The camerawork is what made this movie great! With the lack of horror movies being released, I say give it a shot. Go into it with an open mind knowing it's not the best storyline in horror, but it will definitely give you the creeps.",obsessed horror movie seen almost every single horror movie exists learned many different sub genre fall within main horror genre slasher gore thriller ghost possession etc favorite sub genre possession movie seem could actually happen fall category finally decent horror movie give creep plenty jump scare kind movie far lucky get good horror movie year one good one conjuring still one better horror movie last couple year yes thing little odd overdone movie fact whole storyline someone smiling quite weird production movie done well way camera pan across empty room show person standing dark smiling something definitely give creep good jump scare like phone ringing tense moment people appearing nowhere camerawork made movie great lack horror movie released say give shot go open mind knowing best storyline horror definitely give creep
"This rating is solely based on the category of horror movies which for me is a category funded with bad plots, dumb characters, sand other rehashed items. This was one of the best virus movies I've seen in years because it escaped most of that. I got a few chills and even a jump in my seat. I hadn't had that in many years.The only negative I have is that the last 30 minutes or so came apart a little. There were long pauses between the next scare. This could've been edited down as some scenes were unnecessary. Also the demon villain looked more like a rock band member than something scary.If definitely see it again and hope there is a sequel.",rating solely based category horror movie category funded bad plot dumb character sand rehashed item one best virus movie seen year escaped got chill even jump seat many year negative last minute came apart little long pause next scare could edited scene unnecessary also demon villain looked like rock band member something scary definitely see hope sequel
"I had high hopes for this movie but I found it very predictable and it relied heavily on jump scares. Honestly, as soon as the cat was murdered I instantly hated it, anyone who uses animal cruelty for entertainment, even if it is fake, is disgusting in my book and injust couldnt enjoynit after that. The monster at the end was lazy, not what I expected it to look like at all. Like a big version of that momo that was going round the internet a while back. I was also dissappointed by the ending, it just seemed to end very suddenly. All in all I have to say I would not watch it again or a 2nd film if they were to release a sequel.",high hope movie found predictable relied heavily jump scare honestly soon cat murdered instantly hated anyone us animal cruelty entertainment even fake disgusting book injust couldnt enjoynit monster end lazy expected look like like big version momo going round internet back also dissappointed ending seemed end suddenly say would watch nd film release sequel
"Went in not knowing what to expect. Sadly, it's so boring. I actually find it insulting when I watch a horror film and the only ways in which it delivers as a horror are by a half-way okay but formulaic concept, a few cheap jumpscares, and some gratuitous uninspired gorey imagery. As for how good the jumpscares are: I'm pretty easily jumpscared I think but it only got one jump out of me.There were some bits I got some semblance of enjoyment out of, but sadly they were all in the trailer anyway. Still liked seeing them but they could've left something out. My personal recommendation is to just watch the trailer.",went knowing expect sadly boring actually find insulting watch horror film way delivers horror half way okay formulaic concept cheap jumpscares gratuitous uninspired gorey imagery good jumpscares pretty easily jumpscared think got one jump bit got semblance enjoyment sadly trailer anyway still liked seeing could left something personal recommendation watch trailer
